heure,pseudo,contexte,composant,evenement
2024-11-12 17:10:58,344,Test: Quiz Leçon 1,Test,Tentative de test modifiée
2024-11-12 17:10:59,344,Test: Quiz Leçon 1,Test,Résumé de tentative de test consulté
2024-11-12 17:11:01,344,Test: Quiz Leçon 1,Test,Tentative de test envoyée
2024-11-12 17:11:01,344,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #2,Système,Utilisateur évalué
2024-11-12 17:11:02,344,Test: Quiz Leçon 1,Test,Tentative de test relue
2024-11-12 17:12:49,344,Test: Quiz Leçon 1,Test,Tentative de test relue
2024-11-12 17:13:02,344,Test: Quiz Leçon 1,Test,Tentative de test relue
2024-11-12 17:13:30,344,Fichier: Fichier C : calcul racine carrée (sans contrôle),Fichier,Module de cours consulté
2024-11-12 17:14:10,344,Fichier: Fichier C : calcul racine carrée (sans contrôle),Fichier,Module de cours consulté
2024-11-12 17:14:18,344,Fichier: Fichier C (exercice 1) : maximum de deux nombres,Fichier,Module de cours consulté
2024-11-12 17:14:51,344,Test: Quiz Leçon 2,Test,Module de cours consulté
2024-11-12 17:14:54,344,Test: Quiz Leçon 2,Test,Tentative de test consultée
2024-11-12 17:14:54,344,Test: Quiz Leçon 2,Test,Tentative de test commencée
2024-11-12 17:14:55,344,Test: Quiz Leçon 2,Test,Tentative de test consultée
2024-11-12 17:20:13,344,Test: Quiz Leçon 2,Test,Tentative de test enregistrée automatiquement
2024-11-12 17:22:58,344,Test: Quiz Leçon 2,Test,Tentative de test modifiée
2024-11-12 17:22:59,344,Test: Quiz Leçon 2,Test,Résumé de tentative de test consulté
2024-11-12 17:23:04,344,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #2,Système,Utilisateur évalué
2024-11-12 17:23:04,344,Test: Quiz Leçon 2,Test,Tentative de test envoyée
2024-11-12 17:23:04,344,Test: Quiz Leçon 2,Test,Tentative de test relue
2024-11-12 17:31:55,344,Fichier: Instructions itératives,Fichier,Module de cours consulté
2024-11-12 17:38:37,344,Fichier: Fichier C : maximum de N entiers,Fichier,Module de cours consulté
2024-11-12 17:40:29,344,Fichier: Fichier C : maximum de N entiers,Fichier,Module de cours consulté
2024-11-12 17:40:39,344,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #2,Système,Cours consulté
2024-11-12 17:40:57,344,Fichier: Fiche d'exercices,Fichier,Module de cours consulté
2024-11-12 17:41:06,344,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #2,Système,Cours consulté
2024-11-12 17:41:09,344,Fichier: Fiche d'exercices,Fichier,Module de cours consulté
2024-11-12 17:41:11,344,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #2,Système,Cours consulté
2024-11-12 17:41:13,344,Test: Quiz Leçon 3,Test,Module de cours consulté
2024-11-12 17:41:23,344,Test: Quiz Leçon 3,Test,Tentative de test commencée
2024-11-12 17:41:23,344,Test: Quiz Leçon 3,Test,Tentative de test consultée
2024-11-12 17:47:37,344,Test: Quiz Leçon 3,Test,Tentative de test enregistrée automatiquement
2024-11-12 18:31:17,795,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #2,Système,Cours consulté
2024-11-12 18:31:22,795,Test: Quiz Leçon 1,Test,Module de cours consulté
2024-11-12 18:31:24,795,Test: Quiz Leçon 1,Test,Tentative de test commencée
2024-11-12 18:31:24,795,Test: Quiz Leçon 1,Test,Tentative de test consultée
2024-11-12 18:34:08,795,Test: Quiz Leçon 1,Test,Tentative de test modifiée
2024-11-12 18:34:08,795,Test: Quiz Leçon 1,Test,Résumé de tentative de test consulté
2024-11-12 18:34:14,795,Test: Quiz Leçon 1,Test,Tentative de test envoyée
2024-11-12 18:34:14,795,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #2,Système,Utilisateur évalué
2024-11-12 18:34:15,795,Test: Quiz Leçon 1,Test,Tentative de test relue
2024-11-12 18:36:12,795,Test: Quiz Leçon 1,Test,Module de cours consulté
2024-11-12 18:36:16,795,Test: Quiz Leçon 1,Test,Tentative de test commencée
2024-11-12 18:36:17,795,Test: Quiz Leçon 1,Test,Tentative de test consultée
2024-11-12 18:37:11,795,Test: Quiz Leçon 1,Test,Tentative de test modifiée
2024-11-12 18:37:12,795,Test: Quiz Leçon 1,Test,Résumé de tentative de test consulté
2024-11-12 18:37:17,795,Test: Quiz Leçon 1,Test,Tentative de test envoyée
2024-11-12 18:37:17,795,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #2,Système,Utilisateur évalué
2024-11-12 18:37:18,795,Test: Quiz Leçon 1,Test,Tentative de test relue
2024-11-12 18:38:21,795,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-11-12 18:38:25,795,Forum: Question Réponses,Forum,Module de cours consulté
2024-11-12 18:38:35,795,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #2,Système,Cours consulté
2024-11-12 18:38:37,795,Forum: Forum d'échange sur la programmation,Forum,Module de cours consulté
2024-11-12 18:38:50,795,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-11-12 18:38:58,795,Fichier: Fiche de cours sur les notions de base pour écrire un algorithme,Fichier,Module de cours consulté
2024-11-12 18:45:12,795,Fichier: Fiche de cours sur les conditionnelles,Fichier,Module de cours consulté
2024-11-12 18:48:38,795,Fichier: Fiche de cours sur les itérations,Fichier,Module de cours consulté
2024-11-12 18:57:37,795,Fichier: Fiche de cours sur les sous-algorithmes,Fichier,Module de cours consulté
2024-11-12 19:06:03,795,Fichier: Fiche sur les tableaux ,Fichier,Module de cours consulté
2024-11-12 19:27:26,795,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-11-12 19:27:45,795,Fichier: Fiche sur les tableaux à plusieurs dimensions,Fichier,Module de cours consulté
2024-11-12 21:08:26,903,Forum: Forum d'échange sur la programmation,Forum,Discussion consultée
2024-11-12 21:09:22,903,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #2,Système,Profil utilisateur consulté
2024-11-12 21:09:36,903,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #2,Système,Liste d’utilisateurs consultée
2024-11-12 21:09:42,903,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #2,Système,Profil utilisateur consulté
2024-11-12 21:10:01,903,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #2,Système,Profil utilisateur consulté
2024-11-12 21:24:20,543,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-11-12 21:24:30,543,Fichier: Exemples sur les tableaux à une dimension,Fichier,Module de cours consulté
2024-11-12 21:24:39,543,Fichier: Fiche sur les tableaux ,Fichier,Module de cours consulté
2024-11-12 22:15:54,543,Fichier: Exemples sur les tableaux à une dimension,Fichier,Module de cours consulté
2024-11-12 22:20:24,543,Test: Quiz – Leçon 5,Test,Module de cours consulté
2024-11-12 22:20:26,543,Test: Quiz – Leçon 5,Test,Tentative de test commencée
2024-11-12 22:20:26,543,Test: Quiz – Leçon 5,Test,Tentative de test consultée
2024-11-12 22:25:50,543,Test: Quiz – Leçon 5,Test,Tentative de test enregistrée automatiquement
2024-11-12 22:31:18,543,Test: Quiz – Leçon 5,Test,Tentative de test enregistrée automatiquement
2024-11-12 22:32:19,543,Test: Quiz – Leçon 5,Test,Tentative de test modifiée
2024-11-12 22:32:20,543,Test: Quiz – Leçon 5,Test,Résumé de tentative de test consulté
2024-11-12 22:32:26,543,Test: Quiz – Leçon 5,Test,Tentative de test envoyée
2024-11-12 22:32:26,543,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Utilisateur évalué
2024-11-12 22:32:27,543,Test: Quiz – Leçon 5,Test,Tentative de test relue
2024-11-13 00:08:15,415,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #2,Forum,Liste d’instances de module de cours consultée
2024-11-13 00:08:25,415,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #2,Forum,Liste d’instances de module de cours consultée
2024-11-13 07:54:45,42,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #2,Système,Cours consulté
2024-11-13 07:55:17,42,Fichier: Fiche d'exercices,Fichier,Module de cours consulté
2024-11-13 07:55:42,42,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #2,Système,Cours consulté
2024-11-13 08:07:35,302,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-11-13 08:10:47,302,Test: Quiz – Leçon 1 : base,Test,Module de cours consulté
2024-11-13 08:10:50,302,Test: Quiz – Leçon 1 : base,Test,Tentative de test commencée
2024-11-13 08:10:50,302,Test: Quiz – Leçon 1 : base,Test,Tentative de test consultée
2024-11-13 08:14:00,302,Test: Quiz – Leçon 1 : base,Test,Tentative de test modifiée
2024-11-13 08:14:01,302,Test: Quiz – Leçon 1 : base,Test,Résumé de tentative de test consulté
2024-11-13 08:14:05,302,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Utilisateur évalué
2024-11-13 08:14:05,302,Test: Quiz – Leçon 1 : base,Test,Tentative de test envoyée
2024-11-13 08:14:06,302,Test: Quiz – Leçon 1 : base,Test,Tentative de test relue
2024-11-13 08:15:03,829,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #2,Système,Cours consulté
2024-11-13 08:18:11,42,Fichier: Instructions itératives,Fichier,Module de cours consulté
2024-11-13 08:18:14,42,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #2,Système,Cours consulté
2024-11-13 08:18:25,42,Test: Quiz Leçon 3,Test,Module de cours consulté
2024-11-13 08:18:27,42,Fichier: Fiche d'exercices bonus,Fichier,Module de cours consulté
2024-11-13 08:18:29,42,Fichier: Corrigé des exercices,Fichier,Module de cours consulté
2024-11-13 08:18:30,42,Fichier: Fiche d'exercices,Fichier,Module de cours consulté
2024-11-13 08:18:39,42,Test: Quiz Leçon 3,Test,Module de cours consulté
2024-11-13 08:18:41,42,Test: Quiz Leçon 3,Test,Tentative de test consultée
2024-11-13 08:18:41,42,Test: Quiz Leçon 3,Test,Tentative de test commencée
2024-11-13 08:19:54,302,Test: Quiz – Leçon 1 : base,Test,Tentative de test relue
2024-11-13 08:19:56,302,Test: Quiz – Leçon 1 : base,Test,Tentative de test relue
2024-11-13 08:20:02,302,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-11-13 08:25:09,42,Test: Quiz Leçon 3,Test,Tentative de test modifiée
2024-11-13 08:25:10,42,Test: Quiz Leçon 3,Test,Résumé de tentative de test consulté
2024-11-13 08:25:16,42,Test: Quiz Leçon 3,Test,Tentative de test envoyée
2024-11-13 08:25:16,42,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #2,Système,Utilisateur évalué
2024-11-13 08:25:17,42,Test: Quiz Leçon 3,Test,Tentative de test relue
2024-11-13 08:27:24,302,Test: Quiz – Leçon 1 : booléens,Test,Module de cours consulté
2024-11-13 08:27:26,302,Test: Quiz – Leçon 1 : booléens,Test,Tentative de test consultée
2024-11-13 08:27:26,302,Test: Quiz – Leçon 1 : booléens,Test,Tentative de test commencée
2024-11-13 08:27:27,302,Test: Quiz – Leçon 1 : booléens,Test,Tentative de test consultée
2024-11-13 08:30:10,302,Test: Quiz – Leçon 1 : booléens,Test,Tentative de test modifiée
2024-11-13 08:30:11,302,Test: Quiz – Leçon 1 : booléens,Test,Résumé de tentative de test consulté
2024-11-13 08:30:14,302,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Utilisateur évalué
2024-11-13 08:30:14,302,Test: Quiz – Leçon 1 : booléens,Test,Tentative de test envoyée
2024-11-13 08:30:15,302,Test: Quiz – Leçon 1 : booléens,Test,Tentative de test relue
2024-11-13 08:31:16,225,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-11-13 08:31:37,225,Test: Quiz – Leçon 1 : base,Test,Module de cours consulté
2024-11-13 08:31:39,225,Test: Quiz – Leçon 1 : base,Test,Tentative de test consultée
2024-11-13 08:31:39,225,Test: Quiz – Leçon 1 : base,Test,Tentative de test commencée
2024-11-13 08:31:58,42,Test: Quiz Leçon 3,Test,Module de cours consulté
2024-11-13 08:32:26,828,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-11-13 08:32:30,828,Fichier: ModeEmploiAlgo,Fichier,Module de cours consulté
2024-11-13 08:32:32,828,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-11-13 08:32:38,828,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Module de cours consulté
2024-11-13 08:32:43,828,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Tentative de test consultée
2024-11-13 08:33:01,225,Test: Quiz – Leçon 1 : base,Test,Tentative de test modifiée
2024-11-13 08:33:02,225,Test: Quiz – Leçon 1 : base,Test,Résumé de tentative de test consulté
2024-11-13 08:33:06,225,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Utilisateur évalué
2024-11-13 08:33:06,225,Test: Quiz – Leçon 1 : base,Test,Tentative de test envoyée
2024-11-13 08:33:07,225,Test: Quiz – Leçon 1 : base,Test,Tentative de test relue
2024-11-13 08:33:44,302,Test: Quiz – Leçon 1 : booléens,Test,Tentative de test relue
2024-11-13 08:33:49,302,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-11-13 08:33:53,225,Test: Quiz – Leçon 1 : base,Test,Tentative de test relue
2024-11-13 08:33:54,302,Test: Quiz – Leçon 1 : algorithmes,Test,Module de cours consulté
2024-11-13 08:33:55,225,Test: Quiz – Leçon 1 : base,Test,Tentative de test relue
2024-11-13 08:33:56,302,Test: Quiz – Leçon 1 : algorithmes,Test,Tentative de test commencée
2024-11-13 08:33:56,302,Test: Quiz – Leçon 1 : algorithmes,Test,Tentative de test consultée
2024-11-13 08:34:00,225,Test: Quiz – Leçon 1 : booléens,Test,Module de cours consulté
2024-11-13 08:34:02,225,Test: Quiz – Leçon 1 : booléens,Test,Tentative de test commencée
2024-11-13 08:34:02,225,Test: Quiz – Leçon 1 : booléens,Test,Tentative de test consultée
2024-11-13 08:34:16,828,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Tentative de test modifiée
2024-11-13 08:34:17,828,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Résumé de tentative de test consulté
2024-11-13 08:34:22,828,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Utilisateur évalué
2024-11-13 08:34:22,828,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Tentative de test envoyée
2024-11-13 08:34:23,828,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Tentative de test relue
2024-11-13 08:35:09,302,Test: Quiz – Leçon 1 : algorithmes,Test,Tentative de test modifiée
2024-11-13 08:35:10,302,Test: Quiz – Leçon 1 : algorithmes,Test,Résumé de tentative de test consulté
2024-11-13 08:35:11,828,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Tentative de test relue
2024-11-13 08:35:12,828,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Tentative de test relue
2024-11-13 08:35:14,302,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Utilisateur évalué
2024-11-13 08:35:14,302,Test: Quiz – Leçon 1 : algorithmes,Test,Tentative de test envoyée
2024-11-13 08:35:15,302,Test: Quiz – Leçon 1 : algorithmes,Test,Tentative de test relue
2024-11-13 08:35:21,225,Test: Quiz – Leçon 1 : booléens,Test,Tentative de test modifiée
2024-11-13 08:35:22,225,Test: Quiz – Leçon 1 : booléens,Test,Résumé de tentative de test consulté
2024-11-13 08:35:25,828,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-11-13 08:35:26,225,Test: Quiz – Leçon 1 : booléens,Test,Tentative de test envoyée
2024-11-13 08:35:26,225,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Utilisateur évalué
2024-11-13 08:35:26,225,Test: Quiz – Leçon 1 : booléens,Test,Tentative de test relue
2024-11-13 08:35:28,828,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Module de cours consulté
2024-11-13 08:35:32,828,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Tentative de test commencée
2024-11-13 08:35:32,828,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Tentative de test consultée
2024-11-13 08:36:07,42,Test: Quiz Leçon 3,Test,Tentative de test relue
2024-11-13 08:36:13,302,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-11-13 08:36:14,42,Test: Quiz Leçon 3,Test,Tentative de test commencée
2024-11-13 08:36:15,42,Test: Quiz Leçon 3,Test,Tentative de test consultée
2024-11-13 08:36:32,225,Test: Quiz – Leçon 1 : booléens,Test,Tentative de test relue
2024-11-13 08:36:33,225,Test: Quiz – Leçon 1 : booléens,Test,Tentative de test relue
2024-11-13 08:36:37,225,Test: Quiz – Leçon 1 : algorithmes,Test,Module de cours consulté
2024-11-13 08:36:39,225,Test: Quiz – Leçon 1 : algorithmes,Test,Tentative de test consultée
2024-11-13 08:36:39,828,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Résumé de tentative de test consulté
2024-11-13 08:36:39,828,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Tentative de test modifiée
